lambda_q,lambda_sparse,lambda_binary,lambda_coverage,response_acc,response_auc,response_rmse,valid_acc,valid_auc,valid_rmse,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,status,result_dir,metrics_path
0.8,0.1,0.7,0.0,0.6333333333333333,0.6846702099270593,0.48997055434103587,0.635,0.6963392857142856,0.491378049558057,0.9166666666666666,0.95,0.6785714285714286,0.7916666666666666,0.9759316770186335,0.08333333333333333,0.0,0.6666666666666666,18,0,18,0.614021415511767,0.43015492007587897,0.1633476996512124,0.18375633837598743,0.0497324327853593,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p1_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p1_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p1_lb_0p7\metrics.json
0.8,0.1,0.8,0.0,0.6358333333333334,0.6844700676036293,0.4909546039645249,0.64,0.6967857142857143,0.4923839057536773,0.9208333333333333,0.9512195121951219,0.6964285714285714,0.8041237113402062,0.9758346273291927,0.07916666666666666,0.0,0.6666666666666666,20,0,20,0.6123167393785535,0.42430857410936645,0.1684563114787593,0.1802923482927409,0.044017342229684196,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p1_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p1_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p1_lb_0p8\metrics.json
0.8,0.1,0.9,0.0,0.6366666666666667,0.6837584504536559,0.4918472694979813,0.6416666666666667,0.6973772321428572,0.49282557014181405,0.9291666666666667,0.9534883720930233,0.7321428571428571,0.8282828282828283,0.9746700310559007,0.07083333333333333,0.0,0.6666666666666666,18,0,18,0.6125077442689375,0.42120553891767154,0.1730292450749513,0.18003796898957455,0.038750018924474716,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p1_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p1_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p1_lb_0p9\metrics.json
0.8,0.2,0.05,0.0,0.64,0.6832775529265255,0.4749667726930367,0.63,0.67421875,0.4776664778046134,0.8208333333333333,0.8095238095238095,0.30357142857142855,0.44155844155844154,0.9042119565217391,0.17916666666666667,0.0,0.8333333333333334,31,1,30,0.7020168575373563,0.6047343747182325,0.024174941562567696,0.33650114048611035,0.2128461470658129,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p05\metrics.json
0.8,0.2,0.1,0.0,0.64,0.6838223848069738,0.4747816552466199,0.635,0.6750223214285713,0.4775144349039659,0.8333333333333334,0.8333333333333334,0.35714285714285715,0.5,0.9079968944099379,0.16666666666666666,0.0,0.8333333333333334,29,1,28,0.7117168334397402,0.6028129494551456,0.0288043101741509,0.32591652463782916,0.20677128863154035,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p1\metrics.json
0.8,0.2,0.2,0.0,0.6325,0.6842560265077389,0.48685723076206383,0.6416666666666667,0.6953013392857144,0.48657229843157607,0.8958333333333334,0.918918918918919,0.6071428571428571,0.7311827956989247,0.954386645962733,0.10416666666666667,0.0,0.6666666666666666,23,1,22,0.6193700315374316,0.45942422476681793,0.13005243354674542,0.19091546987042282,0.08860380857279807,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p2\metrics.json
0.8,0.2,0.3,0.0,0.6325,0.6837751289806084,0.4881610788155363,0.625,0.6952678571428572,0.4870450779588705,0.9041666666666667,0.9230769230769231,0.6428571428571429,0.7578947368421053,0.9578804347826088,0.09583333333333334,0.0,0.6666666666666666,23,1,22,0.6172402523683779,0.4459645978429101,0.14052596123832645,0.178993219453277,0.07685411992398175,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p3\metrics.json
0.8,0.2,0.4,0.0,0.6358333333333334,0.6843977939868351,0.489689740634686,0.625,0.6935491071428572,0.48844928114408187,0.9041666666666667,0.9459459459459459,0.625,0.7526881720430108,0.9628299689440994,0.09583333333333334,0.0,0.6666666666666666,23,0,23,0.613709731535478,0.4335494917450529,0.15057294702891147,0.16703340140256015,0.06573801916657072,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p4\metrics.json
0.8,0.2,0.5,0.0,0.64,0.6848759117594734,0.48772523930988193,0.6333333333333333,0.6937388392857142,0.4916123704233409,0.9041666666666667,0.9459459459459459,0.625,0.7526881720430108,0.9691381987577639,0.09583333333333334,0.0,0.6666666666666666,22,0,22,0.6288258781035742,0.4416495800921411,0.15202048037088278,0.16862620684233579,0.0636693499982357,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p5\metrics.json
0.8,0.2,0.6,0.0,0.6433333333333333,0.6854513209393346,0.48904744295998176,0.6183333333333333,0.6941741071428571,0.48715784687188635,0.9041666666666667,0.9459459459459459,0.625,0.7526881720430108,0.9711762422360248,0.09583333333333334,0.0,0.6666666666666666,20,0,20,0.6351906765591014,0.44186861496983154,0.15435584182992126,0.16654996325572333,0.06087898513810201,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p6\metrics.json
0.8,0.2,0.7,0.0,0.64,0.6840058486034513,0.4897040002503733,0.6283333333333333,0.6930133928571429,0.49370575508884834,0.9,0.9444444444444444,0.6071428571428571,0.7391304347826086,0.9754464285714286,0.1,0.0,0.6666666666666666,24,0,24,0.6239989277991381,0.4265321572170113,0.16328423221906027,0.1537029483553135,0.051569700692639206,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p7\metrics.json
0.8,0.2,0.8,0.0,0.645,0.6897377023661271,0.48502434036993386,0.6266666666666667,0.6996651785714286,0.4839100441924693,0.8958333333333334,0.9428571428571428,0.5892857142857143,0.7252747252747253,0.9704968944099379,0.10416666666666667,0.0,0.6666666666666666,23,0,23,0.6442669891949856,0.44084877091826813,0.158608387817036,0.1563493593624144,0.05657704264828653,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p8\metrics.json
0.8,0.2,0.9,0.0,0.6325,0.6910664250133428,0.48463497184411336,0.625,0.6891071428571429,0.4912968023673333,0.8833333333333333,0.9666666666666667,0.5178571428571429,0.6744186046511628,0.968944099378882,0.11666666666666667,0.0,0.8333333333333334,27,0,27,0.6506417700738618,0.4429345171559941,0.15944980829954147,0.14624565613992285,0.05655363580268441,0.006422064789203983,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p2_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p2_lb_0p9\metrics.json
0.8,0.3,0.05,0.0,0.6375,0.6858710638676393,0.4738929530096326,0.6383333333333333,0.6768526785714286,0.47706353339534824,0.7833333333333333,0.8333333333333334,0.08928571428571429,0.16129032258064516,0.906638198757764,0.21666666666666667,0.0,1.0,41,1,40,0.7291411369135885,0.6000768280390537,0.04476355371827429,0.27945134630708984,0.18836123022166165,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p05\metrics.json
0.8,0.3,0.1,0.0,0.6366666666666667,0.6866493951254224,0.47364343439792994,0.64,0.6786160714285714,0.4767547071302134,0.7833333333333333,0.8333333333333334,0.08928571428571429,0.16129032258064516,0.9096467391304348,0.21666666666666667,0.0,1.0,39,1,38,0.736128032207489,0.596482388900988,0.051638639334476356,0.26781747151504864,0.17989490226362692,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p1\metrics.json
0.8,0.3,0.2,0.0,0.6333333333333333,0.6846702099270594,0.48698758750297655,0.63,0.6948883928571429,0.4866820385875509,0.8833333333333333,0.9117647058823529,0.5535714285714286,0.6888888888888889,0.9555512422360248,0.11666666666666667,0.0,0.6666666666666666,28,1,27,0.6253535183090152,0.4485907577203982,0.14027708114096613,0.16312187390797067,0.07802263827938022,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p2\metrics.json
0.8,0.3,0.3,0.0,0.6375,0.6849148283223625,0.48867195087829807,0.6266666666666667,0.6931473214285715,0.48808128235176623,0.8875,0.9393939393939394,0.5535714285714286,0.6966292134831461,0.9598214285714285,0.1125,0.0,0.6666666666666666,26,0,26,0.6224114086591837,0.4369438629258763,0.1487232196060094,0.1528429596713095,0.06878691979429939,0.001090961008396169,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p3\metrics.json
0.8,0.3,0.4,0.0,0.6291666666666667,0.6852789761608256,0.48620450318635816,0.6366666666666667,0.6937834821428572,0.4912952158632916,0.8958333333333334,0.9428571428571428,0.5892857142857143,0.7252747252747253,0.9636063664596273,0.10416666666666667,0.0,0.6666666666666666,26,0,26,0.6408502143440824,0.44820683246309106,0.14859854655735422,0.1545402452801213,0.0685061736766136,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p4\metrics.json
0.8,0.3,0.5,0.0,0.6375,0.6905910869951966,0.48059567902052686,0.6283333333333333,0.6945982142857143,0.48401122133452634,0.8875,0.967741935483871,0.5357142857142857,0.6896551724137931,0.9624417701863354,0.1125,0.0,0.8333333333333334,25,0,25,0.674931009610494,0.47510164885809925,0.14096462749170535,0.16266674322612357,0.07651526650244539,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p5\metrics.json
0.8,0.3,0.6,0.0,0.64,0.6870663582992349,0.4897483916377168,0.6283333333333333,0.6922879464285714,0.4909820788459525,0.875,0.9333333333333333,0.5,0.6511627906976745,0.9713703416149068,0.125,0.0,0.6666666666666666,26,0,26,0.6243736170458071,0.42122666086211347,0.16119232976978476,0.136801373100642,0.05525446084864212,0.009165005264521547,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p6\metrics.json
0.8,0.3,0.7,0.0,0.635,0.6908218066180396,0.48138098566223664,0.64,0.6976674107142856,0.4832306928629981,0.8708333333333333,0.9629629629629629,0.4642857142857143,0.6265060240963856,0.967197204968944,0.12916666666666668,0.0,0.8333333333333334,27,0,27,0.6671115178050417,0.4574775980277495,0.1532708736080112,0.1409003075325128,0.0639244717630473,0.00685465419100541,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p7\metrics.json
0.8,0.3,0.8,0.0,0.6483333333333333,0.6932624310620886,0.47912747104038095,0.6433333333333333,0.6888616071428572,0.4884305923326663,0.8416666666666667,1.0,0.32142857142857145,0.4864864864864865,0.967876552795031,0.15833333333333333,0.0,1.0,35,0,35,0.6811588207880656,0.467872472875046,0.15593692637754208,0.12911491118597263,0.06225291509745699,0.03686522935150248,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p8\metrics.json
0.8,0.3,0.9,0.0,0.64,0.6907022771748799,0.4770463213813845,0.64,0.6830803571428571,0.49043978553238166,0.8208333333333333,1.0,0.23214285714285715,0.37681159420289856,0.9590450310559006,0.17916666666666667,0.0,1.0,38,0,38,0.6827629614960063,0.4676979306069287,0.16319566265200125,0.11348933941035559,0.056068542102972664,0.12027112970297987,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p3_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p3_lb_0p9\metrics.json
0.8,0.4,0.05,0.0,0.6358333333333334,0.6889009962640099,0.47274260276342106,0.6416666666666667,0.6807254464285714,0.47612015083507997,0.7625,0.0,0.0,0.0,0.9086762422360248,0.2375,0.0,1.0,44,0,44,0.749083956082662,0.5944609407222632,0.06673821592421243,0.23267195170575922,0.16327321845473666,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p05\metrics.json
0.8,0.4,0.1,0.0,0.6333333333333333,0.6846563111545987,0.4861656751497128,0.6333333333333333,0.6950669642857144,0.4859735677544836,0.8791666666666667,0.9354838709677419,0.5178571428571429,0.6666666666666666,0.9537072981366459,0.12083333333333333,0.0,0.6666666666666666,29,0,29,0.6343939521095969,0.4537764150987972,0.14004960272348288,0.1516796492717483,0.07905993791240634,0.0008198131805384588,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p1\metrics.json
0.8,0.4,0.2,0.0,0.635,0.684862012987013,0.48782142644884163,0.6316666666666667,0.6942410714285714,0.48743251477485605,0.8708333333333333,0.9310344827586207,0.48214285714285715,0.6352941176470588,0.9546777950310559,0.12916666666666668,0.0,0.6666666666666666,29,0,29,0.6312910264188593,0.44212088846799097,0.14765271296103796,0.14219698400208444,0.07084585252133282,0.006614767473586129,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p2\metrics.json
0.8,0.4,0.3,0.0,0.6325,0.685292874933286,0.48489651861705513,0.6366666666666667,0.6929687499999999,0.4906528005860619,0.875,0.9642857142857143,0.48214285714285715,0.6428571428571429,0.9571040372670808,0.125,0.0,0.8333333333333334,28,0,28,0.6532969303203352,0.45705532440633484,0.14650165808923316,0.1437414801030448,0.07181227432959007,0.003936656436770026,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p3\metrics.json
0.8,0.4,0.4,0.0,0.64,0.6869384895925992,0.4875650575977212,0.6266666666666667,0.6928794642857143,0.4896051870173211,0.8833333333333333,0.9666666666666667,0.5178571428571429,0.6744186046511628,0.9620535714285715,0.11666666666666667,0.0,0.8333333333333334,30,0,30,0.6366151056506417,0.4344312846660614,0.15469435105721155,0.13290207675009064,0.06316876783967018,0.017869185289424477,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p4\metrics.json
0.8,0.4,0.5,0.0,0.64,0.6873498932574276,0.48770369390352053,0.635,0.6926897321428571,0.49016777539935247,0.8625,0.96,0.42857142857142855,0.5925925925925926,0.9650621118012422,0.1375,0.0,0.8333333333333334,32,0,32,0.6388032264781721,0.43168099089102313,0.15840016215136557,0.12672225069819074,0.0594263838773424,0.03421565444406235,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p5\metrics.json
0.8,0.4,0.6,0.0,0.6425,0.6927509562355454,0.4777947467333574,0.645,0.6953571428571429,0.48117822579639774,0.825,0.9375,0.26785714285714285,0.4166666666666667,0.9615683229813665,0.175,0.0,0.8333333333333334,33,0,33,0.6895401866147013,0.4765047092329372,0.1516642500505303,0.12829063245744415,0.0673130363451712,0.03596837271117803,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p6\metrics.json
0.8,0.4,0.7,0.0,0.6416666666666667,0.6920977139299058,0.47670300525105286,0.6433333333333333,0.6946651785714286,0.48172171741029746,0.8125,1.0,0.19642857142857142,0.3283582089552239,0.9633152173913043,0.1875,0.0,1.0,36,0,36,0.6960476871692773,0.4801786031686898,0.1571586915489399,0.11588711833411997,0.06255325708876956,0.10483706257108485,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p7\metrics.json
0.8,0.4,0.8,0.0,0.6441666666666667,0.6911136808397083,0.4753446207314656,0.6383333333333333,0.687734375,0.48372427114697814,0.8041666666666667,1.0,0.16071428571428573,0.27692307692307694,0.9523486024844721,0.19583333333333333,0.0,1.0,46,0,46,0.7102630355141379,0.49310559260122705,0.16385616903955286,0.10118763747088837,0.056996801416530754,0.2151154548381314,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p8\metrics.json
0.8,0.4,0.9,0.0,0.63,0.6808146904465397,0.48284031696206314,0.6333333333333333,0.683236607142857,0.49463315351446424,0.7958333333333333,1.0,0.125,0.2222222222222222,0.9200310559006212,0.20416666666666666,0.0,1.0,45,0,45,0.6967814862728119,0.480824637593645,0.17410568915533298,0.08503346890211105,0.04739878230699987,0.3298935330275333,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p4_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p4_lb_0p9\metrics.json
0.8,0.5,0.05,0.0,0.6333333333333333,0.6852483988614125,0.4858057745491789,0.6333333333333333,0.6948995535714285,0.4860310435075573,0.8666666666666667,0.9615384615384616,0.44642857142857145,0.6097560975609756,0.951669254658385,0.13333333333333333,0.0,0.8333333333333334,30,0,30,0.6412504974639777,0.4533870324040904,0.1438628419330626,0.13797616145827554,0.07570232699314754,0.011001131271548344,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p5_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p5_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p5_lb_0p05\metrics.json
0.8,0.5,0.1,0.0,0.6316666666666667,0.6852261608254758,0.4866294667277064,0.6333333333333333,0.6951227678571428,0.4866213493394004,0.8666666666666667,0.9615384615384616,0.44642857142857145,0.6097560975609756,0.9515722049689441,0.13333333333333333,0.0,0.8333333333333334,31,0,31,0.6401181577733068,0.4482756442192829,0.14719018204645676,0.13375051003513913,0.07215118645267053,0.018868605832033085,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p5_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p5_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p5_lb_0p1\metrics.json
0.8,0.5,0.2,0.0,0.635,0.684995441202633,0.4837268511224173,0.64,0.6919754464285715,0.4898572801663356,0.8666666666666667,0.9615384615384616,0.44642857142857145,0.6097560975609756,0.9515722049689441,0.13333333333333333,0.0,0.8333333333333334,32,0,32,0.6653185590650096,0.4667088868040027,0.14547847911263956,0.13489521204522162,0.0738964309972344,0.014701362614604559,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p5_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p8_ls_0p5_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p8_ls_0p5_lb_0p2\metrics.json
